,Artist,Average Spotify Streams,Track Counts,Average Spotify Playlist Count,Average Spotify Playlist Reach,Average Spotify Popularity,Average YouTube Views,Average YouTube Likes,Average TikTok Posts,Average TikTok Likes,Average TikTok Views,Average YouTube Playlist Reach,Average Apple Music Playlist Count,Average AirPlay Spins,Average SiriusXM Spins,Average Deezer Playlist Count,Average Deezer Playlist Reach,Average Amazon Playlist Count,Average Pandora Streams,Average Pandora Track Stations,Average Soundcloud Streams,Average Shazam Counts
122,Anuel AA,435087396.38461536,13,52852.769230769234,20507112.0,67.83333333333333,626571838.6153846,3009968.3076923075,98246.92307692308,6491214.923076923,77353228.84615384,231604066.0,40.92307692307692,7968.461538461538,23.53846153846154,16.923076923076923,502757.92307692306,16.692307692307693,57122854.0,10754.23076923077,2327841.4615384615,1206835.923076923
123,Anuv Jain,181457783.0,1,12424.0,10746664.0,74.0,130834495.0,1816271.0,0.0,0.0,0.0,1014573386.0,9.0,104.0,0.0,1.0,1097.0,6.0,0.0,1.0,0.0,355361.0
124,Arctic Monkeys,1982151857.8,5,247783.2,70829457.0,74.6,685102639.0,5365700.8,15551.2,15441765.8,90368546.6,58482562.4,59.4,22443.2,88.2,43.6,870105.4,25.2,102381600.2,50360.2,0.0,4181676.4
125,Arcï¿½ï¿½,388278905.0,4,48889.0,23757840.75,68.75,675402830.5,3484000.5,121251.25,30863224.5,266888718.5,487039688.0,22.25,16197.25,2.75,10.5,600107.0,21.25,34474006.75,10832.75,0.0,1093273.0
126,Aretha Franklin,607726217.0,1,158.0,18327.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539329824.0,183461.0,0.0,0.0
127,Argy,40556347.0,1,22280.0,15460877.0,,2783520.0,55619.0,904.0,135868.0,3583492.0,0.0,6.0,11441.0,0.0,6.0,27057.0,17.0,10155.0,58.0,0.0,1835940.0
128,Ariana DeBose,19525206.0,2,1909.5,7765899.5,19.0,6179991.5,54891.0,3202139.5,27387956.5,388897848.5,299907.5,20.5,124.5,1.0,2.5,40657.0,11.0,1010533.5,1919.5,0.0,50526.0
129,Ariana Grande,902499680.6153846,26,74166.46153846153,45763122.115384616,72.27272727272727,745295326.5,6929361.423076923,567605.1538461539,54645343.42307692,413312204.1923077,659045492.0,105.0,104492.84615384616,197.23076923076923,59.11538461538461,1722663.6538461538,31.846153846153847,142134906.26923078,91971.34615384616,800891.6538461539,3081297.076923077
130,Ariis,63016744.0,1,8387.0,6543410.0,,13616356.0,166299.0,113600.0,31835762.0,286003280.0,18132086.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4440742.0,545233.0
131,Arijit Singh,191947621.6,5,15073.2,9912405.2,68.2,853014601.0,5190926.8,2312.8,521073.6,7741378.0,262239435.2,9.8,771.8,0.0,0.2,219.4,6.8,1442924.6,64.2,0.0,297728.6
132,Arizona Zervas,1474968552.0,1,170595.0,31145335.0,68.0,473697535.0,5439167.0,1513097.0,565840941.0,4972391653.0,251187916.0,154.0,271106.0,583.0,78.0,626621.0,2.0,0.0,0.0,0.0,4556715.0
133,Armaan Malik,92120986.0,1,8924.0,2240190.0,56.0,981723299.0,6195434.0,0.0,16396111.0,219466261.0,0.0,8.0,18.0,0.0,0.0,0.0,4.0,9207.0,532.0,0.0,156960.0
134,Armani White,359416593.0,1,91114.0,29730236.0,64.0,116400996.0,2127918.0,4530098.0,885538360.0,10488403602.0,74794888.0,40.0,169548.0,7064.0,18.0,137293.0,52.0,29260633.0,18576.0,24428.0,3310069.0
135,AronChupa,568692309.0,1,122845.0,20445148.0,66.0,1631093608.0,13001577.0,322088.0,36083677.0,431870913.0,191669152.0,27.0,13.0,0.0,20.0,70235.0,0.0,66426238.0,94346.0,235101.0,13205767.0
136,Artemas,410652280.5,2,40434.5,114360097.5,85.0,74077745.5,1310379.5,1651450.0,179473869.0,1965193504.5,195619862.5,104.0,37702.5,289.0,74.0,18225769.0,91.0,2653777.5,3194.5,3604325.5,3021401.0
137,Arthur Hill,2035613.0,1,824.0,277122.0,40.0,244170.0,4609.0,3601719.0,29510577.0,582307619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17051.0
138,Arthur Miguel,68411628.0,1,4215.0,13721864.0,65.0,19337973.0,108046.0,782499.0,25356960.0,297146611.0,11088461.0,4.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21919.0
139,Asake,76823490.0,2,17331.5,6310342.0,66.0,52045299.5,374204.5,911176.0,16813818.0,311278729.5,52633780.0,44.5,8499.0,84.0,5.5,132921.5,26.0,504985.0,637.0,683922.0,1541273.0
140,Ashley Mehta,546633.0,1,253.0,17668.0,28.0,98636.0,1771.0,2300556.0,14806470.0,276763604.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14823.0
141,Ashnikko,427211717.0,2,82374.5,17387344.0,65.0,171814357.0,2892517.0,613658.5,191192713.0,1247753286.0,1111032.0,37.0,8166.0,72.0,18.0,22003.0,2.0,14647314.0,26204.0,0.0,2495816.5
142,Atif Aslam,128205013.0,2,12780.0,6408175.0,60.5,1135363531.5,6504815.0,84850.0,1794274.5,30402432.5,26272553.5,8.5,1454.5,0.0,1.0,927.0,0.5,380.5,0.0,0.0,379682.5
143,Au/Ra,256361762.0,1,54160.0,11403808.0,63.0,183409458.0,2721404.0,613379.0,49207504.0,298147047.0,78649.0,26.0,352.0,0.0,12.0,58691.0,0.0,66736932.0,55676.0,152596.0,747708.0
144,Auli'i Cravalho,611088459.0,1,48476.0,19235449.0,67.0,1505578850.0,5184385.0,150273.0,18075637.0,149410833.0,46918755.0,87.0,592.0,382.0,10.0,155806.0,21.0,167139739.0,287679.0,0.0,0.0
145,Aurel Surya Lie,142732.0,1,90.0,4986.0,21.0,195295.0,5143.0,6975800.0,319088576.0,5316677737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21634.0
146,Ava Max,514209759.2222222,9,63362.444444444445,20302567.111111112,58.44444444444444,353992445.1111111,3125055.0,959602.7777777778,59967570.55555555,789598503.8888888,897163044.1111112,87.88888888888889,238338.66666666666,464.77777777777777,48.888888888888886,1583827.5555555555,26.0,66683543.333333336,46550.11111111111,700369.1111111111,4590967.0
147,Aventura,780755736.0,1,107320.0,35444438.0,72.0,89683527.0,493296.0,30301.0,6103064.0,49294071.0,0.0,97.0,39183.0,129.0,25.0,383440.0,46.0,69320555.0,14510.0,0.0,1804089.0
148,Avicii,1391535248.3333333,6,210417.33333333334,58158020.333333336,74.16666666666667,1241521775.3333333,9266170.0,839441.5,71040041.66666667,758826705.0,220225116.83333334,133.83333333333334,108348.16666666667,94.0,108.83333333333333,625452.6666666666,31.0,109375208.33333333,212128.5,0.0,12156647.0
149,Axwell /\ Ingrosso,1346174222.0,1,180267.0,66781268.0,75.0,68221936.0,484565.0,115781.0,8359988.0,87048066.0,0.0,157.0,99714.0,0.0,92.0,550941.0,48.0,34196542.0,17254.0,0.0,9094363.0
150,Aya Nakamura,415311637.0,2,85474.0,9681707.0,66.0,939048003.5,6885838.5,4693701.0,390442670.0,4314366327.0,80782103.5,84.5,19864.5,7.0,47.5,418614.0,24.5,891312.0,3408.0,0.0,6690370.5
151,Ayaz Erdoï¿½ï,57174683.0,1,12634.0,620189.0,52.0,277032840.0,1310994.0,38500.0,2638359.0,88201634.0,111653393.0,4.0,1974.0,0.0,2.0,53880.0,0.0,0.0,0.0,0.0,1826014.0
152,Ayo & Teo,491496602.0,2,41436.5,7539686.0,62.0,619383408.0,6000702.0,4556409.0,39266901.0,270503373.5,100056063.0,22.0,929.0,36.0,11.0,105086.5,1.0,53151028.0,285542.0,0.0,2480293.5
153,Ayra Starr,117622640.5,4,29711.0,14861992.0,66.75,114363131.0,716071.75,992609.75,35531155.75,513930414.5,109196945.5,76.25,26426.5,116.75,23.75,1369410.75,45.75,3195230.0,1105.5,2444406.25,2844423.75
154,Azul,1186.0,1,5.0,30.0,,1231300374.0,3158558.0,0.0,0.0,0.0,248653921.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,B Praak,81825772.16666667,6,5411.666666666667,2000337.8333333333,56.4,574068905.6666666,5532832.333333333,347979.3333333333,8982490.0,126869491.0,126484931.83333333,3.1666666666666665,183.33333333333334,0.0,0.16666666666666666,182.83333333333334,2.5,3538.6666666666665,0.0,0.0,126094.33333333333
156,BABYMETAL,12875105.0,1,2081.0,11902188.0,73.0,1913446.0,61995.0,0.0,0.0,0.0,27144919.0,8.0,112.0,0.0,8.0,394285.0,13.0,96725.0,87.0,0.0,19323.0
157,BABYMONSTER,89186183.66666667,3,3837.3333333333335,14116466.0,81.0,271806219.3333333,3552442.0,76333.33333333333,24267866.333333332,198815048.33333334,891957705.3333334,17.666666666666668,1343.6666666666667,13.333333333333334,2.0,186845.0,11.333333333333334,101175.33333333333,343.6666666666667,88556.66666666667,164174.66666666666
158,BANDIDO,203081704.0,1,47164.0,7286295.0,59.0,409311269.0,2277370.0,0.0,0.0,0.0,31484427.0,12.0,324.0,0.0,4.0,21147.0,4.0,19948.0,0.0,0.0,373244.0
159,BANNERS,840041803.0,1,147478.0,46983313.0,70.0,219305472.0,2631856.0,479639.0,177285316.0,1133729550.0,38730.0,69.0,166006.0,50.0,22.0,154103.0,16.0,15118341.0,19027.0,0.0,5463138.0
160,BARATO NATION,332936854.0,1,6.0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,BCD Studio,3711.0,1,6.0,17.0,,0.0,0.0,3700000.0,51488829.0,1319467906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,BE:FIRST,13407929.0,1,208.0,2121169.0,69.0,26313692.0,118371.0,415.0,0.0,0.0,9849140.0,6.0,181.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,41153.0
163,BENEE,738407486.0,1,111662.0,26764629.0,62.0,363250356.0,4622840.0,4814901.0,442756956.0,3587729796.0,287718975.0,153.0,249364.0,150.0,115.0,267828.0,27.0,61533676.0,36942.0,0.0,6834164.0
164,BENNETT,361517395.0,1,119783.0,95312340.0,80.0,37192341.0,491577.0,13334.0,1804060.0,35999853.0,3117914.0,56.0,56118.0,0.0,52.0,4459149.0,23.0,0.0,0.0,5166756.0,4372188.0
165,BIBI,33558829.0,1,3403.0,11994440.0,,61203352.0,659950.0,0.0,1941024.0,21319700.0,522211096.0,6.0,972.0,0.0,0.0,0.0,0.0,13851.0,58.0,0.0,89031.0
166,BINI,58823260.0,1,1070.0,13784216.0,78.0,30355534.0,290040.0,0.0,2121743.0,25814718.0,36077293.0,5.0,190.0,0.0,2.0,74524.0,0.0,0.0,0.0,0.0,13910.0
167,BLACKPINK,517370278.5714286,14,37810.642857142855,13668151.714285715,62.07142857142857,1200297904.0,17557819.42857143,1392323.357142857,180015799.07142857,1789613129.857143,528956978.28571427,37.142857142857146,14510.714285714286,52.142857142857146,13.571428571428571,138683.2142857143,20.928571428571427,6485754.928571428,21079.214285714286,114633.0,1240235.4285714286
168,BM,147487733.33333334,3,22530.0,5588843.333333333,42.666666666666664,189099462.0,677586.6666666666,50400.0,1659672.6666666667,20508523.666666668,124370893.66666667,2.0,2591.0,0.0,6.0,206050.33333333334,9.0,0.0,0.0,0.0,237758.0
169,BOYNEXTDOOR,15434400.0,1,1054.0,10955415.0,,51593380.0,370143.0,0.0,983067.0,4691841.0,948223.0,10.0,232.0,0.0,4.0,21804.0,26.0,9197.0,71.0,0.0,39073.0
170,BROCKHAMPTON,507842421.0,1,98352.0,18781944.0,63.0,75958373.0,1188192.0,1166035.0,214836760.0,1350079629.0,11166885.0,56.0,0.0,0.0,23.0,106019.0,2.0,11096440.0,42030.0,0.0,1260838.0
171,BTS,721489833.7142857,14,39655.92857142857,21533592.64285714,65.14285714285714,1072777451.7142857,23629105.785714287,946062.2857142857,275317573.28571427,1920388280.857143,583721145.5714285,71.64285714285714,48511.857142857145,71.5,36.857142857142854,422801.4285714286,24.071428571428573,5386115.785714285,13028.0,0.0,2196129.5
172,BUNT.,149986283.0,1,48038.0,50298372.0,63.0,9500978.0,157127.0,369.0,686653.0,13195696.0,5469007.0,31.0,11060.0,185.0,40.0,658774.0,11.0,2277841.0,391.0,0.0,668816.0
173,BUSHIDO ZHO,5092789.0,1,685.0,185936.0,62.0,10423004.0,288976.0,0.0,3635.0,27800.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251996.0
174,Baani Sandhu,96829196.0,1,9383.0,1730849.0,58.0,1058000530.0,6138968.0,3510631.0,56260142.0,840026921.0,157188734.0,3.0,136.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,242965.0
175,Baba Blakes,408449.0,1,38.0,1747.0,12.0,524571173.0,1510602.0,23.0,20.0,385.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
176,Babasha,881858.0,1,75.0,194541.0,53.0,7429733.0,106911.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,128640.0,0.0,0.0,0.0,0.0,11206.0
177,Baby Flaco,0.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526440.0
178,Baby Gang,120605300.0,1,50347.0,2257680.0,66.0,116373773.0,1063920.0,316335.0,18244859.0,261974228.0,33886375.0,6.0,157.0,0.0,3.0,6160.0,8.0,0.0,0.0,0.0,1812780.0
179,Baby Keem,432262720.25,4,124137.75,27231713.25,69.25,40843230.0,491190.75,29367.25,26726550.75,184182425.0,512149.0,33.75,10919.5,113.0,11.75,86043.0,15.75,5085804.25,9062.0,1583389.75,1132906.0
180,Baby Lasagna,34926866.0,1,4003.0,4119043.0,75.0,50347276.0,837359.0,10600.0,0.0,0.0,12801813.0,13.0,2543.0,0.0,18.0,177178.0,8.0,0.0,0.0,0.0,151826.0
181,Baby Lullaby,5484513.0,1,36.0,9217.0,27.0,897454562.0,2811983.0,2.0,6990.0,35885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Babyface Ray,63725545.0,1,28846.0,5713050.0,65.0,17655608.0,162513.0,200.0,31919.0,243757.0,0.0,5.0,42.0,242.0,0.0,0.0,0.0,0.0,0.0,7292189.0,386729.0
183,Bad Bunny,617580573.75,60,73876.4,24424791.05,71.21739130434783,417879284.8666667,2830977.2666666666,405239.68333333335,76624020.65,765783493.85,112538002.85,50.86666666666667,20640.933333333334,73.86666666666666,19.783333333333335,1616082.6,18.916666666666668,41318755.45,14371.7,1603172.1833333333,1278243.9666666666
184,Bad Gyal,318567928.0,1,42351.0,29908589.0,69.0,313180496.0,1792729.0,263600.0,102425830.0,797526303.0,511333068.0,43.0,16430.0,17.0,28.0,608263.0,45.0,2065718.0,1938.0,937320.0,857885.0
185,Bad Omens,209635991.0,1,54470.0,8885780.0,71.0,26381437.0,281014.0,161246.0,24563445.0,231239811.0,12295099.0,18.0,99987.0,102.0,3.0,29711.0,13.0,23457347.0,11141.0,1923886.0,832908.0
186,Bad Wolves,391235723.0,1,77293.0,8225027.0,6.0,133338318.0,1407929.0,104019.0,14567512.0,193481131.0,2330.0,9.0,60942.0,12.0,8.0,9221.0,33.0,300045453.0,184086.0,0.0,5361011.0
187,Badger,57562320.0,1,9301.0,84272492.0,78.0,2769869.0,33766.0,0.0,0.0,0.0,0.0,50.0,6714.0,0.0,47.0,1691813.0,44.0,67746.0,193.0,16520.0,314122.0
188,Badshah,70598198.33333333,9,5966.888888888889,3011166.3333333335,53.125,638067702.0,4476721.777777778,634350.5555555555,15641717.666666666,233564735.33333334,146204584.1111111,7.888888888888889,781.1111111111111,0.0,1.0,627.8888888888889,8.0,159604.77777777778,46.55555555555556,0.0,163327.88888888888
189,Bahaa Sultan,8316794.0,1,1342.0,217990.0,47.0,0.0,0.0,173.0,15714.0,307818.0,0.0,0.0,631.0,0.0,1.0,2094.0,0.0,0.0,0.0,46825425.0,8447.0
190,Bailey Zimmerman,269757193.0,4,40264.5,8763598.0,73.0,96236669.0,607140.75,96900.5,29425846.25,286453566.75,383280428.25,27.25,197749.75,90.0,4.75,454289.0,14.75,145199273.75,19850.5,5923948.5,939034.0
191,Bakar,512194074.0,1,180810.0,58052469.0,71.0,31571952.0,420306.0,349376.0,182982444.0,1524936587.0,305486.0,63.0,103595.0,183.0,27.0,5714062.0,51.0,7113666.0,18149.0,10609400.0,2988493.0
192,Bakermat,402771910.0,1,128641.0,26735486.0,73.0,131360082.0,1357948.0,386586.0,71432760.0,1028129238.0,251574.0,76.0,20908.0,0.0,84.0,7706000.0,0.0,1576753.0,3177.0,10115777.0,3135726.0
193,Balti,54678867.0,1,18538.0,1506717.0,46.0,1004615686.0,7493088.0,898905.0,35556332.0,816621236.0,3865576.0,4.0,473.0,0.0,6.0,44373.0,0.0,0.0,0.0,0.0,3070031.0
194,Banda Coraleï¿½,575093.0,1,42.0,3697.0,4.0,1400964738.0,4498959.0,63.0,149.0,1188.0,294281400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0
195,Banda MS de Sergio Lizï¿½ï¿½r,18946480.0,1,863.0,5681798.0,,48584653.0,212355.0,0.0,0.0,0.0,140462131.0,1.0,2842.0,84.0,0.0,0.0,6.0,3210010.0,989.0,0.0,124485.0
196,Barracca Republic,3739.0,1,1.0,3.0,1.0,0.0,0.0,4300000.0,27781327.0,504872722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Bastille,1590278292.0,1,259895.0,65869505.0,71.0,892426661.0,6706344.0,228568.0,72385788.0,587669621.0,202778447.0,153.0,146538.0,299.0,111.0,467038.0,77.0,536880285.0,538789.0,0.0,14002280.0
198,Bayanni,85207310.0,1,31737.0,2778661.0,62.0,59927668.0,420475.0,4914172.0,92105584.0,1493815667.0,4900911.0,18.0,5714.0,8.0,7.0,248283.0,0.0,826750.0,641.0,3124827.0,2121596.0
199,Bayhan,34304595.0,1,1805.0,4615455.0,71.0,65487083.0,469277.0,0.0,0.0,0.0,2606582.0,6.0,523.0,0.0,1.0,1566667.0,0.0,0.0,0.0,0.0,163672.0
200,Bazzi,536768630.0,3,58362.666666666664,12640713.333333334,63.333333333333336,262922302.33333334,2951003.3333333335,2897966.0,227725876.66666666,2504971080.6666665,98496895.66666667,34.333333333333336,11168.333333333334,0.0,18.0,40419.333333333336,6.666666666666667,31429221.333333332,20540.0,0.0,2780088.6666666665
201,Bb trickz,23649304.0,1,1089.0,13373487.0,73.0,18261218.0,229451.0,20327.0,221800.0,1395100.0,2297932.0,5.0,3.0,85.0,4.0,27568.0,0.0,15096.0,85.0,6827.0,114774.0
202,Beach House,1099069598.0,1,261122.0,71073470.0,73.0,127534602.0,1660824.0,496525.0,338753643.0,2588157478.0,3593056.0,88.0,4491.0,9.0,14.0,264505.0,38.0,24447183.0,25737.0,16000671.0,7887047.0
203,Beach Weather,818926915.0,1,160628.0,48988304.0,77.0,85879643.0,1119551.0,124365.0,62671433.0,478999463.0,145296.0,37.0,127903.0,278.0,36.0,344006.0,40.0,4397971.0,6056.0,9460095.0,3388780.0
204,Bebe Rexha,434666880.6,5,40676.0,37552246.8,54.75,634899903.2,4074672.2,548175.0,9345859.6,90343480.0,773462280.2,18.2,58447.4,158.0,26.2,518275.8,37.4,155539245.6,81058.8,5386.0,96326.2
205,Bebefinn,865641.0,2,82.5,10548.5,31.0,378274531.0,825098.0,0.0,12545.0,889356.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.0
206,Becky G,474724442.0,11,49465.09090909091,22344040.727272727,65.36363636363636,836970084.4545455,4344333.636363637,1916563.5454545454,107245047.81818181,1098202174.6363637,169142280.1818182,54.0,29493.0,177.27272727272728,29.818181818181817,1246162.3636363635,29.09090909090909,72277057.81818181,55210.181818181816,20762.363636363636,2174103.4545454546
207,Becky Hill,377003135.0,2,67844.0,41801267.0,65.0,71252563.5,462527.0,8595.5,3577099.5,49151296.0,549887323.5,114.5,165917.5,304.0,55.5,456941.5,36.5,7884270.0,1730.0,0.0,1854827.5
208,Belinda,51637997.0,1,2090.0,37145336.0,78.0,17476503.0,309492.0,0.0,0.0,0.0,2635352.0,7.0,2208.0,0.0,8.0,1175213.0,16.0,12157.0,90.0,1427.0,131747.0
209,Bella Poarch,452542081.0,1,81642.0,21651326.0,63.0,575228171.0,13396525.0,3130325.0,1030644218.0,10270227664.0,673325888.0,77.0,45289.0,119.0,25.0,64858.0,23.0,33608983.0,29714.0,0.0,2055722.0
210,Bellakath,221545747.5,2,21436.5,9682153.5,57.0,212446369.5,1737943.0,1253643.5,127785490.5,1404955892.5,455737148.5,8.0,7721.5,549.5,8.0,376030.5,26.0,2588607.5,5637.5,19421.0,897727.0
211,Ben King,1094052047.0,1,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Benjamin Richter,120162.0,1,24.0,5642.0,,4542997940.0,34925612.0,43.0,3192.0,38402.0,586824929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.0
213,Benny Dayal,6355.0,1,1.0,12.0,,490930106.0,2737821.0,0.0,0.0,0.0,1252385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Benson Boone,456634139.4,5,52764.6,84502689.0,65.8,125328102.6,1544340.2,154461.6,65596093.8,651760380.4,1693388816.4,91.2,125448.0,191.0,51.2,11218154.4,57.2,25020809.0,17148.4,1305254.6,3230371.2
215,Bento e Totï¿,13613644.5,2,1947.5,205457.5,53.5,985365948.5,2145649.0,37100.0,2394320.5,39587723.5,149.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14655.0
216,Beny Jr,243125642.0,1,77523.0,7260157.0,74.0,173482368.0,821531.0,46000.0,6590357.0,70560340.0,155923213.0,8.0,1551.0,0.0,3.0,150930.0,2.0,0.0,0.0,1215112.0,0.0
217,Benzz,231745345.0,1,83611.0,6994071.0,65.0,96088327.0,1318047.0,87017.0,32191365.0,354699237.0,32996599.0,13.0,576.0,0.0,6.0,18881.0,7.0,12900.0,99.0,0.0,1068455.0
218,Betillo Guerrero,92981184.0,1,12775.0,1505898.0,54.0,104515384.0,562370.0,1348200.0,62716990.0,848741537.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4488013.0,4004.0,0.0,572854.0
219,Beyoncï¿,449061156.1,10,47696.1,47353613.2,71.6,155491737.6,1166884.8,497036.4,165213219.2,2072999350.7,863101796.8,111.8,140775.3,235.5,87.2,5790028.5,70.0,112517624.9,146609.4,511294.4,1788811.2
220,Bgnzinho,2613573.0,1,1475.0,166424.0,37.0,1141572.0,13557.0,2226114.0,181896286.0,2582559682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.0
221,Bhavi,66225764.0,1,4531.0,17931371.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,332.0,0.0,4.0,286644.0,9.0,0.0,0.0,0.0,103512.0
222,Bheems Ceciroleo,39057770.0,1,1308.0,893063.0,27.0,252467125.0,974051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,16986.0
223,Bibi Babydoll,267867000.0,1,47406.0,32423214.0,36.0,109440296.0,1722866.0,796000.0,207462897.0,1908916908.0,407.0,6.0,272.0,1.0,13.0,298723.0,7.0,0.0,0.0,845.0,3212495.0
224,Big One,223932376.0,3,23747.0,8462744.666666666,67.0,289570623.0,894430.6666666666,428733.3333333333,39522854.666666664,580078483.0,182582826.33333334,7.333333333333333,9038.0,17.333333333333332,12.666666666666666,1909689.3333333333,8.666666666666666,0.0,0.0,0.0,340210.0
225,Big Sean,500227393.6666667,3,78622.33333333333,21921499.0,64.0,151204769.66666666,1428443.0,212485.0,11801290.333333334,92169260.0,95143310.0,82.33333333333333,29460.0,114.33333333333333,20.0,135558.0,23.0,312119339.6666667,335374.3333333333,23911874.0,1102662.0
226,BigXthaPlug,155648648.0,1,28131.0,46683719.0,82.0,27758776.0,286628.0,44222.0,881868.0,7609548.0,105397484.0,20.0,23720.0,203.0,1.0,1924.0,10.0,7238417.0,2385.0,5358274.0,479173.0
227,Billie Eilish,622660488.925926,27,75110.55555555556,53281765.25925926,78.0,291253116.4444444,4970263.111111111,489195.6666666667,90426481.85185185,676894249.2222222,360308024.4814815,116.44444444444444,48736.666666666664,146.5185185185185,43.629629629629626,4103794.4814814813,47.592592592592595,36833739.222222224,50747.444444444445,3274552.074074074,2573427.074074074
228,Billy Gillies,71722674.0,1,15522.0,22597896.0,68.0,25459927.0,162133.0,17628.0,791989.0,18182823.0,131619237.0,43.0,55349.0,94.0,23.0,707344.0,19.0,7167.0,64.0,7973941.0,952963.0
229,Bing Crosby,186123398.0,1,52.0,50069.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Bingo Club,84198.0,1,27.0,527.0,15.0,295297180.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
231,Biomigrant,42761.0,1,80.0,1636.0,16.0,1138846819.0,2113492.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0
232,Biper Y Sus Amigos,29422741.0,1,3040.0,672003.0,54.0,2970122390.0,1957811.0,90413.0,6203573.0,119966916.0,0.0,0.0,174.0,0.0,2.0,480864.0,5.0,515384.0,14764.0,0.0,199390.0
233,Bishop Briggs,547304707.0,1,93449.0,17009946.0,68.0,566895107.0,8058632.0,2927089.0,432649655.0,4144883692.0,56048945.0,48.0,23803.0,23.0,11.0,5595.0,14.0,136527961.0,114975.0,0.0,4876569.0
234,Bizarrap,349499026.0588235,17,48708.58823529412,22699845.76470588,66.21428571428571,245367383.5882353,3340765.3529411764,569919.4705882353,112446259.88235295,1422273661.5882354,187380456.7647059,28.0,23166.470588235294,48.470588235294116,18.470588235294116,1637627.0,23.529411764705884,5444188.94117647,1455.6470588235295,276484.82352941175,883113.4117647059
235,Black Eyed Peas,712381442.8333334,6,111898.5,37402599.166666664,58.666666666666664,476338789.5,3275176.8333333335,278337.6666666667,39510083.5,354193587.8333333,1197898120.3333333,132.16666666666666,82731.5,211.0,84.33333333333333,1612538.0,37.5,102236338.5,145796.83333333334,0.0,6328668.833333333
236,Black Pumas,215492373.0,1,91317.0,9796420.0,67.0,291742629.0,2585653.0,5685.0,2212496.0,64559724.0,10472176.0,36.0,48571.0,231.0,16.0,251559.0,13.0,18305762.0,19517.0,931340.0,2951859.0
237,Blake Shelton,367775924.0,1,62389.0,11424665.0,62.0,312724268.0,1989112.0,607600.0,65822282.0,1035596168.0,521881638.0,44.0,145950.0,154.0,8.0,5121.0,17.0,299540949.0,308815.0,10943693.0,1661118.0
238,Blanco Brown,346783267.0,1,70080.0,10444758.0,61.0,418672564.0,3547763.0,1270685.0,229456717.0,2139750734.0,199946770.0,0.0,14316.0,55.0,16.0,576336.0,21.0,155086108.0,446316.0,12447202.0,0.0
239,Blessd,200151420.33333334,3,25658.333333333332,32907065.666666668,70.33333333333333,188461230.66666666,834586.6666666666,81433.33333333333,19824851.333333332,251522601.0,263686658.66666666,30.333333333333332,13670.666666666666,61.0,15.0,1705854.6666666667,12.0,2102281.6666666665,1314.0,0.0,588249.3333333334
